area,perimeter,aspect_ratio,extent,solidity,centroid_x,centroid_y,label,image,mask_index,side,image_folder,mask_folder
33522.0,713.3036032915115,0.9271844660194176,0.8519798708890357,0.9929796498711456,0.0832431464925108,0.3497117590869253,1,frame_0040.tif,2,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
74755.0,1140.4995620250702,1.8046511627906976,0.8961280268520738,0.9861811945516308,0.8220941070479607,0.3391643948452238,1,frame_0040.tif,3,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
35268.5,728.7178176641464,0.9154929577464788,0.8491272420849886,0.9945294324991188,0.0845812622444035,0.3469427482702768,1,frame_0041.tif,2,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
76928.5,1147.7716398239136,1.8027522935779816,0.8979211896257908,0.9878395644329732,0.8195348657308194,0.3359037623234058,1,frame_0041.tif,3,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
36252.5,742.0315268039703,0.9166666666666666,0.8476547886270108,0.9931647580954468,0.0860755563459909,0.3444542340766652,1,frame_0042.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
79000.5,1172.3990556001663,1.7757847533632287,0.8946018480771843,0.9835842079707168,0.8178414787029258,0.3329616163657878,1,frame_0042.tif,3,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
37679.5,755.2030996084213,0.9181818181818182,0.8478735373537354,0.9939853590978038,0.0877879249148608,0.3412011430775434,1,frame_0043.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
82142.0,1191.1269775629044,1.7510917030567683,0.8945104487689074,0.9871175523349436,0.8166708921547732,0.3301730921169319,1,frame_0043.tif,3,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
39082.0,766.617311835289,0.9151785714285714,0.851088850174216,0.9955802371642192,0.0892862272642263,0.3378237054318608,1,frame_0044.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
86393.5,1231.4528789520264,1.6804979253112031,0.8851339583013166,0.9860020543254964,0.8164487346296158,0.3245782934860525,1,frame_0044.tif,3,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
40740.0,785.1025923490524,0.9047619047619048,0.8438451500652457,0.9946774744860588,0.0906950226201338,0.3334272181670721,1,frame_0045.tif,1,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
87168.0,1237.5533834695816,1.707112970711297,0.8939207482156042,0.9869621091604912,0.8142605506817404,0.3238093653236071,1,frame_0045.tif,3,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
42384.5,800.5168073177338,0.9063829787234042,0.8467585655778643,0.9947078150668855,0.0921827533287916,0.3306644835329341,1,frame_0046.tif,1,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
89905.5,1253.3107430934906,1.670731707317073,0.8892202243190315,0.9857194544338216,0.8132021100363884,0.3200238132077835,1,frame_0046.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
43936.0,816.7594480514526,0.9079497907949792,0.8471550045311687,0.9949613324727968,0.0937801270776443,0.3268584324434113,1,frame_0047.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
91125.0,1248.582820057869,1.6967213114754098,0.9020848182466144,0.989284783741532,0.8107172191717215,0.317493703384499,1,frame_0047.tif,3,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
45522.0,833.7300114631653,0.9020408163265308,0.8407424508264845,0.9947446052990986,0.0954001763909766,0.3240165856988287,1,frame_0048.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
92708.5,1257.6538891792295,1.688259109311741,0.9000912630219711,0.9872058353742944,0.8091112989098853,0.3135421016005567,1,frame_0048.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
47624.5,853.972650885582,0.900398406374502,0.8395532912597398,0.994082407948568,0.0973546881508382,0.3209671144434031,1,frame_0049.tif,1,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
96408.5,1265.2274851799011,1.64453125,0.8945266107482185,0.9898711432825094,0.8087981376710087,0.3083770661938046,1,frame_0049.tif,3,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
49129.5,862.3157969713211,0.905511811023622,0.8409705580280725,0.9952697364422746,0.0990443589096416,0.31707275113579,1,frame_0050.tif,1,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
98680.0,1283.4112490415573,1.6145038167938932,0.8904047786620468,0.9892285561052384,0.8079748793875665,0.3041331426115454,1,frame_0050.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
51154.5,881.9726498126984,0.9034749034749034,0.844050094050094,0.9957758679423416,0.1009514547351092,0.313647898524021,1,frame_0051.tif,1,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
101094.0,1296.7249566316605,1.585820895522388,0.8875680421422301,0.9873087647165104,0.8071802339968865,0.3000005771097295,1,frame_0051.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
52879.0,899.8721451759338,0.8981132075471698,0.8384176312034247,0.994040905331228,0.1025246406522677,0.3103982285939464,1,frame_0052.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
103686.0,1313.4112490415573,1.564102564102564,0.8894665053915639,0.9899180844360428,0.8070817145837531,0.298379705055506,1,frame_0052.tif,1,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
55291.5,919.286358833313,0.9037037037037036,0.839275956284153,0.9947197985067914,0.1046962361791682,0.3070672912964658,1,frame_0053.tif,1,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
57570.0,938.8427078723907,0.8989169675090253,0.8346744378234962,0.9949191206968064,0.1067756825548716,0.3033805180549089,1,frame_0054.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
107747.5,1332.825463294983,1.5265017667844525,0.8813268878419055,0.9882870364000752,0.8059674651954293,0.2910453040985321,1,frame_0054.tif,1,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
59480.5,953.4284952878952,0.9071428571428573,0.836339988751406,0.995639510553891,0.1086827337713003,0.3001371897791945,1,frame_0055.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
107638.0,1330.8670926094055,1.528169014084507,0.8732881157915233,0.9844158694737613,0.8029812693704909,0.2890664227890119,1,frame_0055.tif,1,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
62006.5,974.2569209337234,0.912280701754386,0.8367948717948718,0.995384788262112,0.1113928768183674,0.2963839900938839,1,frame_0056.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
64351.0,992.9848430156708,0.913793103448276,0.8373584905660377,0.995729339130704,0.1138707739805956,0.2925420569400509,1,frame_0057.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
110947.0,1347.1513631343842,1.4813559322033898,0.8606213396424001,0.9883083391606056,0.8010903979139401,0.2781189955418504,1,frame_0057.tif,1,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
66778.5,1025.9970341920853,0.9217687074829932,0.8381466977935086,0.9934467933173656,0.116554941127701,0.2895180564024012,1,frame_0058.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
116841.0,1380.1808006763458,1.439344262295082,0.8726315396392695,0.9905725161716956,0.8043606241806907,0.2769455581376213,1,frame_0058.tif,1,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
115756.0,1364.1808006763458,1.448844884488449,0.8702346316636219,0.991265328492156,0.8025905303913123,0.2737847699569242,1,frame_0059.tif,0,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
69295.5,1030.8843383789062,0.9297658862876256,0.8336601621712664,0.99541047188106,0.1189305227578941,0.2856005083587751,1,frame_0059.tif,1,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
72818.5,1055.369619846344,0.9315960912052116,0.8293489897724425,0.9949037798104972,0.1221219910028512,0.2827597986384906,1,frame_0060.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
118110.5,1375.394004702568,1.4332247557003257,0.8743744447734676,0.9925085292684156,0.8033296503787656,0.2726852112300441,1,frame_0060.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
75407.0,1076.4406858682632,0.9451612903225808,0.8301992733678301,0.995143516991092,0.1250664946178474,0.2795293394291536,1,frame_0061.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
118720.0,1373.636644601822,1.4057507987220448,0.8620389195469068,0.9918750130542848,0.8022604579714744,0.2679220772691853,1,frame_0061.tif,1,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
78629.5,1100.6833281517029,0.9585987261146496,0.8319349514357661,0.9950456207843484,0.1286638278278341,0.2762693692896769,1,frame_0062.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
122376.0,1394.1219271421432,1.3738317757009346,0.8644753851696442,0.9943649726374122,0.8045501458421399,0.2647578107640864,1,frame_0062.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
82298.0,1126.925968170166,0.9657320872274144,0.8270324590493418,0.994189347539835,0.1321701059754389,0.2720059088237898,1,frame_0063.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
121864.5,1382.222431182861,1.3738317757009346,0.8608621018500858,0.9937941129699775,0.8032592241301899,0.2613578235290916,1,frame_0063.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
85654.5,1149.653890490532,0.9815384615384616,0.8261827827345068,0.9948431157337236,0.135860728000261,0.268265552719115,1,frame_0064.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
122321.5,1386.3645668029783,1.3611111111111112,0.8560895551636293,0.9935669118333896,0.8038008776712009,0.2589503910644816,1,frame_0064.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
90187.5,1179.653890967369,1.0152439024390243,0.8257113821138211,0.9957382678156416,0.1412907196682667,0.265385665579167,1,frame_0065.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
124100.0,1395.4356341362,1.3363636363636364,0.8527451384594241,0.9931694590387624,0.8057547924583324,0.2550642177808776,1,frame_0065.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
94845.0,1212.3818103075027,1.0421686746987953,0.8256581238247789,0.9961192885537392,0.1469322834774633,0.262103857442348,1,frame_0066.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
125269.5,1402.9919826984406,1.297935103244838,0.8398330651649236,0.9946128560993426,0.8072136500460654,0.2498858743421122,1,frame_0066.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
101527.5,1259.109733223915,1.0735294117647058,0.8181103948428686,0.9957679067075982,0.1545418190337792,0.257401760296691,1,frame_0067.tif,1,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
124545.0,1395.092486858368,1.2911764705882354,0.8344164545089107,0.9937167135419784,0.8089055875217684,0.2484147061721294,1,frame_0067.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
125557.0,1424.4650715589523,1.2607449856733524,0.8176413128418859,0.9937591762270916,0.8129898635766692,0.2445592856407127,1,frame_0068.tif,0,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
107349.0,1301.3523734807968,1.119533527696793,0.8150282434402333,0.9959595303591888,0.161818810881135,0.2540765320932071,1,frame_0068.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
12030.0,437.3380937576294,1.4536082474226804,0.879578855012064,0.9913881906959496,0.9364624622017,0.5718770840143838,1,frame_0000.tif,1,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
9658.0,392.9949481487274,1.0277777777777777,0.805638972305639,0.9825025432349948,0.0478831189348135,0.5758328083189378,1,frame_0000.tif,3,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
12033.0,436.5096664428711,1.4536082474226804,0.8797982013599474,0.9905741922206216,0.9363022567458534,0.5717061851458453,1,frame_0001.tif,0,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
9633.5,390.409161567688,1.0666666666666669,0.8191751700680272,0.9844668131418935,0.048259300974274,0.5765539820003396,1,frame_0001.tif,1,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
11991.5,436.7523077726364,1.46875,0.8858968676122931,0.9923041913194588,0.936300854590268,0.5719855702221858,1,frame_0002.tif,1,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
9727.0,395.8233743906021,1.0275229357798166,0.7967726081258192,0.9827734276332408,0.0480578910112501,0.5754178858507383,1,frame_0002.tif,3,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
12071.5,437.92387986183167,1.4387755102040816,0.8736068895643364,0.9886568386568386,0.936200673969702,0.5718846717706467,1,frame_0003.tif,1,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
9695.5,392.4091610908508,1.0467289719626167,0.809037049399199,0.98301733752408,0.0481407349349564,0.5756880610110009,1,frame_0003.tif,3,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
12216.0,439.33809435367584,1.4639175257731958,0.8868883403513866,0.994140625,0.9359526558600982,0.5713173951541496,1,frame_0004.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
9718.0,395.82337486743927,1.0275229357798166,0.7960353866317169,0.9823603740207228,0.0479191190857907,0.5751741735676295,1,frame_0004.tif,4,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
16522.5,528.4091610908508,1.7475728155339805,0.8911812297734628,0.9878333134042808,0.9176009597828356,0.5683395933941454,1,frame_0005.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
10507.5,410.8944430351257,0.9827586206896552,0.7945780399274047,0.9828360303058647,0.0486461035357076,0.5704693712220353,1,frame_0005.tif,4,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
11317.0,422.3086562156677,0.9915254237288136,0.8197160654787773,0.9861449982572325,0.0503203240358724,0.566860187034946,1,frame_0006.tif,1,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
20911.0,601.4802287817001,1.9009009009009008,0.8928312198454379,0.9893078487959502,0.903434798408973,0.562782909531223,1,frame_0006.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
21297.0,612.5929266214371,1.8672566371681416,0.8932181353017657,0.9877556699596494,0.9035060208015002,0.5615921347100677,1,frame_0006.tif,4,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
25491.0,665.279217839241,1.9915966386554624,0.903840017019466,0.9921379364029111,0.8913802597990778,0.5564286341677646,1,frame_0007.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
12449.0,445.13708317279816,0.9224806201550388,0.8109569409159012,0.9862937727776896,0.0509090303018331,0.5612721238938053,1,frame_0007.tif,3,l,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
29732.0,726.1076456308365,2.0234375,0.896838803088803,0.9902249754375448,0.8814452410687569,0.5518996353803016,1,frame_0008.tif,2,r,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s2b_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json_2b
