area,perimeter,aspect_ratio,extent,solidity,centroid_x,centroid_y,label,image,mask_index,image_folder,mask_folder
0.0,2.0,2.0,0.0,0.0,0.4959645589851593,0.2054627415419824,0,frame_0007.tif,1,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
9723.5,391.23758804798126,1.5232558139534884,0.8630836144150541,0.9893671143671144,0.0583648173271075,0.4324805653710247,1,frame_0007.tif,2,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
747502.0,3856.1219267845154,1.374496644295302,0.9798421770134228,0.983061145582089,0.5052814180736602,0.5001824255294112,0,frame_0007.tif,3,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
20813.5,657.8893896341324,0.7840909090909091,0.8569458168642952,0.9332989552038026,0.93762368342372,0.4867705521084955,0,frame_0007.tif,4,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
3454.0,227.48022890090945,1.0,0.7254778407897501,0.9746049661399548,0.29222993772868,0.2822523688901397,0,frame_0007.tif,5,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
9715.0,424.3086556196213,1.670731707317073,0.8647854726722449,0.959079915099462,0.9360638265171004,0.4257921711057304,1,frame_0007.tif,6,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
8993.0,389.6812392473221,1.625,0.8647115384615385,0.9652766596897976,0.0594837883813753,0.5422676547515257,0,frame_0007.tif,7,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
733.0,167.6223646402359,0.819672131147541,0.240327868852459,0.8231330713082537,0.899248046875,0.3490716666666666,0,frame_0007.tif,8,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
79.5,33.55634880065918,1.0,0.6570247933884298,0.9695121951219512,0.0456003289473684,0.236098245614035,0,frame_0007.tif,9,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
137.0,48.14213538169861,1.9,0.7210526315789474,0.9614035087719298,0.7392578125,0.5096833333333333,0,frame_0007.tif,10,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
99.0,36.97056233882904,1.0,0.6875,0.9801980198019802,0.4243416621767241,0.2059080459770115,0,frame_0007.tif,11,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
96.0,36.97056233882904,1.0,0.6666666666666666,0.9696969696969696,0.2368639380530973,0.6643539823008849,0,frame_0007.tif,12,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
41.0,24.485281229019165,1.2857142857142858,0.6507936507936508,0.9761904761904762,0.2355910966981132,0.5161509433962264,0,frame_0007.tif,13,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
43.0,24.485281229019165,1.0,0.671875,0.9885057471264368,0.2953835227272727,0.7023757575757575,0,frame_0007.tif,14,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
55.0,29.313708305358887,1.1111111111111112,0.6111111111111112,0.9243697478991596,0.5767238451086957,0.674647342995169,0,frame_0007.tif,15,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
53.0,27.313708305358887,1.25,0.6625,0.9814814814814816,0.8590198863636364,0.890040404040404,0,frame_0007.tif,16,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
56.0,27.313708305358887,1.0,0.691358024691358,1.0,0.890625,0.052,0,frame_0007.tif,17,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
41.0,24.485281229019165,1.0,0.640625,0.9647058823529412,0.5766509433962265,0.674566037735849,0,frame_0007.tif,18,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
415878.0,2926.038665294647,2.4265402843601898,0.9623954013625592,0.9820928019345349,0.5008300134169604,0.7228275399862766,0,frame_0008.tif,0,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
309685.5,2788.281306385994,3.2100313479623823,0.9480477933973356,0.9767856664106572,0.4977273502807073,0.2066417506403225,0,frame_0008.tif,1,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
9894.5,391.2375878095627,1.4772727272727273,0.8649038461538462,0.9896479295859172,0.0579667767157106,0.4316538308852719,1,frame_0008.tif,2,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
20591.5,653.4041101932526,0.7840909090909091,0.8478055006587615,0.9285698180424342,0.9374542499461104,0.4851684869387495,0,frame_0008.tif,3,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
747118.5,3863.737149953842,1.3763440860215057,0.980655793220766,0.9831522071687668,0.5049993466027358,0.5004101998464195,0,frame_0008.tif,4,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
3294.5,215.722869515419,1.078125,0.7460371376811594,0.987116104868914,0.2927158874926188,0.2836248400747957,0,frame_0008.tif,5,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
9754.0,422.65180230140686,1.670731707317073,0.8682570767313512,0.957494846372828,0.93617171405512,0.4260012729038957,1,frame_0008.tif,6,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
9081.5,392.7523078918457,1.625,0.8732211538461538,0.9663226218344328,0.0590332821775499,0.542981831264616,0,frame_0008.tif,7,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
727.5,169.0365777015686,0.8064516129032258,0.2346774193548387,0.8238958097395244,0.8993821246069182,0.3494004192872117,0,frame_0008.tif,8,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
133.5,48.38477599620819,1.7272727272727273,0.638755980861244,0.9335664335664337,0.7389260316506411,0.5097350427350428,0,frame_0008.tif,9,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
83.0,34.14213538169861,1.0,0.6859504132231405,0.976470588235294,0.0455433238636363,0.236080808080808,0,frame_0008.tif,10,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
86.5,34.72792160511017,1.0,0.7148760330578512,0.9885714285714284,0.4245676577669903,0.2064466019417475,0,frame_0008.tif,11,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
94.0,36.97056233882904,1.0,0.6527777777777778,0.964102564102564,0.236891188063063,0.664036036036036,0,frame_0008.tif,12,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
41.5,25.071067690849304,1.2857142857142858,0.6587301587301587,0.9651162790697676,0.2354239004629629,0.5159506172839506,0,frame_0008.tif,13,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
51.0,28.14213538169861,1.1111111111111112,0.5666666666666667,0.9272727272727272,0.2355194091796875,0.5160625,0,frame_0008.tif,14,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
39.0,23.656854152679443,1.1428571428571428,0.6964285714285714,0.9873417721518988,0.2953431372549019,0.7026143790849674,0,frame_0008.tif,15,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
53.0,28.14213526248932,1.1111111111111112,0.5888888888888889,0.9464285714285714,0.5766009706439394,0.6744646464646465,0,frame_0008.tif,16,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
49.0,27.313708305358887,1.0,0.6049382716049383,0.9333333333333332,0.8908140120967742,0.0519354838709677,0,frame_0008.tif,17,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
59.5,28.727921724319454,1.1111111111111112,0.6611111111111111,0.9834710743801652,0.858933540239726,0.8896073059360731,0,frame_0008.tif,18,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
42.0,24.485281229019165,1.0,0.65625,0.9767441860465116,0.5766239872685185,0.6744691358024691,0,frame_0008.tif,19,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
39.0,23.656854152679443,1.1428571428571428,0.6964285714285714,0.9873417721518988,0.8589345894607843,0.8894117647058822,0,frame_0008.tif,20,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
35.0,22.485281229019165,1.1428571428571428,0.625,0.9722222222222222,0.8907099184782609,0.0519710144927536,0,frame_0008.tif,21,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
415968.0,2926.0386654138565,2.4265402843601898,0.962603672985782,0.9822183549646576,0.500721185810738,0.7226691679904037,0,frame_0009.tif,0,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
308505.5,2794.423440217972,3.2100313479623823,0.9444354305446708,0.9754096805708812,0.4974434736815659,0.2058224813860529,0,frame_0009.tif,1,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
9833.0,390.99494755268097,1.5057471264367817,0.8627709046240238,0.991379744921107,0.0583048279143784,0.431959793642869,1,frame_0009.tif,2,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
748329.5,3863.536139369011,1.3763440860215057,0.9822453324512768,0.9845365571917803,0.5054141407062628,0.5003312142847287,0,frame_0009.tif,3,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
3294.5,214.89444255828855,1.0952380952380951,0.7578789970094318,0.9880041985305144,0.2926680252620313,0.2839535478791458,0,frame_0009.tif,4,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
9909.0,428.308655500412,1.670731707317073,0.8820544774790814,0.9637698779360988,0.9366937659217948,0.4249894473024667,1,frame_0009.tif,5,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
9279.5,396.4091620445252,1.5975609756097562,0.8638521690560417,0.964254169480958,0.0597222038778529,0.5437273879966188,0,frame_0009.tif,6,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
713.5,167.03657722473145,0.819672131147541,0.2339344262295082,0.8335280373831776,0.8991110777243589,0.3487880341880341,0,frame_0009.tif,7,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
104.5,38.3847758769989,1.0833333333333333,0.6698717948717948,0.972093023255814,0.2370165215163934,0.6643169398907104,0,frame_0009.tif,8,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
80.0,33.31370830535889,0.9090909090909092,0.7272727272727273,0.9876543209876544,0.0454610188802083,0.236,0,frame_0009.tif,9,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
135.5,47.55634891986847,1.9,0.7131578947368421,0.9644128113879004,0.7389920391613924,0.5100168776371308,0,frame_0009.tif,10,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
94.5,37.55634891986847,1.0,0.65625,0.949748743718593,0.4244559151785714,0.2063095238095238,0,frame_0009.tif,11,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
55.0,29.313708305358887,1.1111111111111112,0.6111111111111112,0.9243697478991596,0.2953323143115942,0.7026666666666667,0,frame_0009.tif,12,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
44.0,25.656854152679443,1.2857142857142858,0.6984126984126984,0.9777777777777776,0.2353515625,0.516140350877193,0,frame_0009.tif,13,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
55.0,28.97056245803833,1.2222222222222223,0.5555555555555556,0.9401709401709402,0.2354233685661764,0.5159607843137255,0,frame_0009.tif,14,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
57.0,29.313708305358887,1.1111111111111112,0.6333333333333333,0.9421487603305784,0.5766257702464789,0.6745915492957746,0,frame_0009.tif,15,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
40.0,23.656854152679443,1.1428571428571428,0.7142857142857143,1.0,0.29541015625,0.7026666666666667,0,frame_0009.tif,16,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
103.0,38.14213526248932,1.181818181818182,0.7202797202797203,0.9809523809523808,0.6035882618801653,0.2080220385674931,0,frame_0009.tif,17,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
51.5,27.071067690849304,1.125,0.7152777777777778,0.9903846153846154,0.8585486778846154,0.890051282051282,0,frame_0009.tif,18,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
43.0,24.485281229019165,1.0,0.671875,0.9885057471264368,0.8910688920454546,0.0515393939393939,0,frame_0009.tif,19,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
41.0,24.485281229019165,1.0,0.640625,0.9647058823529412,0.5766509433962265,0.674566037735849,0,frame_0009.tif,20,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
424606.5,3135.879284501076,2.2021505376344086,0.891730720766129,0.9503704283987644,0.5100507762335099,0.7172994411562845,0,frame_0010.tif,0,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
308650.5,2771.5117535591125,3.220125786163522,0.9478506412146226,0.977777108996707,0.4975556963781275,0.2058866182405165,0,frame_0010.tif,1,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
9997.5,395.23758816719055,1.4886363636363635,0.8672362942401111,0.9911271934172696,0.058058228102593,0.4317057263530105,1,frame_0010.tif,2,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
747477.0,3876.2051858901978,1.374496644295302,0.9798094064597316,0.9830295601810144,0.5052654407394258,0.5001818310674652,0,frame_0010.tif,3,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
3277.0,215.13708329200745,1.078125,0.7420742753623188,0.9870481927710844,0.2928128014618581,0.2839105570396754,0,frame_0010.tif,4,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
9669.5,424.5512959957123,1.670731707317073,0.8607352679366209,0.9532235804416404,0.9362686562436652,0.4254783431312927,1,frame_0010.tif,5,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
721.0,166.45079243183136,0.819672131147541,0.2363934426229508,0.8442622950819673,0.8992080785419314,0.3490165184243964,0,frame_0010.tif,6,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
9180.5,395.2375885248184,1.6049382716049383,0.8718423551756885,0.9666227954724927,0.0590275923750533,0.5430642175708387,0,frame_0010.tif,7,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
129.0,48.97056245803833,2.0,0.645,0.9381818181818182,0.7386795847039473,0.5093596491228071,0,frame_0010.tif,8,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
76.5,32.72792172431946,0.9090909090909092,0.6954545454545454,0.9807692307692308,0.0455693783967391,0.2361304347826087,0,frame_0010.tif,9,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
94.0,36.97056233882904,1.0,0.6527777777777778,0.9591836734693876,0.4248310810810811,0.2061261261261261,0,frame_0010.tif,10,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
94.0,36.97056233882904,1.0,0.6527777777777778,0.9591836734693876,0.2368296030405405,0.6641561561561562,0,frame_0010.tif,11,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
53.5,28.727921843528748,1.1111111111111112,0.5944444444444444,0.9304347826086956,0.5767548973880597,0.6745074626865672,0,frame_0010.tif,12,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
45.0,25.313708305358887,1.4285714285714286,0.6428571428571429,0.989010989010989,0.2357627467105263,0.5159766081871345,0,frame_0010.tif,13,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
48.5,25.899494767189022,0.8888888888888888,0.6736111111111112,0.9897959183673468,0.2953541239754098,0.7027322404371584,0,frame_0010.tif,14,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
48.0,26.485281229019165,1.125,0.6666666666666666,0.9696969696969696,0.8587826588114754,0.890120218579235,0,frame_0010.tif,15,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\My_better_CLB_videos\5-9\s1_tifs,C:\Users\raglo\OneDrive - University of Arizona\Printz Lab\Data\Capillary_Bridges\masks_json
